endTime,artistName,trackName,msPlayed
2019-07-24 21:55:00,Daphni,Sizzling,321713
2019-07-24 21:59:00,Wild Nothing,Blue Wings,225893
2019-07-24 22:03:00,Golden Vessel,Hesitate,251279
2019-07-24 22:06:00,Two Another,Searching,195558
2019-07-24 22:09:00,Instupendo,Cinderella,185730
2019-07-24 22:14:00,Weval,The Weight - Lake Turner Mix,251341
2019-07-24 22:42:00,Blood Orange,Smoke - Remix,280452
2019-07-24 22:46:00,Satin Jackets,Athena - NTEIBINT Remix,261908
2019-07-24 22:50:00,Catching Flies,When The Sun Bursts,259528
2019-07-24 22:53:00,Chrome Sparks,In2 Your Love,134826
2019-07-24 22:56:00,Men I Trust,Norton Commander (All We Need),206158
2019-07-24 23:00:00,Henry Green,Another Light (Cyril Hahn Remix),222656
2019-07-24 23:03:00,Couros,Cracks,191640
2019-07-24 23:08:00,Jadu Heart,Wanderlife,266000
2019-07-24 23:12:00,Nilüfer Yanya,Baby Blu,281170
2019-07-24 23:17:00,Unknown Mortal Orchestra,Hunnybee,268333
2019-07-24 23:20:00,Tourist,Bunny,214851
2019-07-24 23:25:00,ALASKALASKA,Bees,256625
2019-07-24 23:27:00,TOKiMONSTA,Strange Froot (feat. Ambré),153297
2019-07-24 23:31:00,Jadu Heart,The Cure,238000
2019-07-24 23:36:00,Catching Flies,Satisfied,317177
2019-07-24 23:40:00,Instupendo,Pinch,210745
2019-07-24 23:44:00,Tora,Morphine,216666
2019-07-24 23:47:00,LEISURE,On My Mind,216626
2019-07-24 23:53:00,Oscar Jerome,Gravitate,341826
2019-07-24 23:58:00,Rhye,Needed,318693
2019-07-25 00:04:00,Ross from Friends,Bootman,365968
2019-07-25 00:08:00,Litany,Call On Me,222807
2019-07-25 00:12:00,Cool Company,Habit - Blood Cultures Remix,213028
2019-07-25 00:17:00,SG Lewis,Again (feat. Totally Enormous Extinct Dinosaurs),326732
2019-07-25 00:23:00,Chrome Sparks,Still Think,335600
2019-07-25 00:26:00,Bibio,Curls,197933
2019-07-25 00:59:00,Tourist,We Stayed Up All Night,241585
2019-07-25 08:41:00,Tourist,We Stayed Up All Night,24488
2019-07-25 08:45:00,Babeheaven,November,222354
2019-07-25 08:48:00,Arlo Parks,I Like,187626
2019-07-25 08:54:00,Totally Enormous Extinct Dinosaurs,"Energy Fantasy - Baltra ""Vocal"" Remix",356080
2019-07-25 08:58:00,Empress Of,I Don't Even Smoke Weed,206320
2019-07-25 09:02:00,Lastlings,Deja Vu,230910
2019-07-25 09:04:00,Mansionair,We Could Leave,148458
2019-07-25 16:03:00,Mansionair,We Could Leave,117823
2019-07-25 16:07:00,Wild Nothing,Blue Wings,225893
2019-07-25 16:11:00,Tourist,Someone Else,247266
2019-07-25 16:14:00,SG Lewis,Throwaway (with Clairo),180000
2019-07-25 16:23:00,The Black Keys,Walk Across The Water,235841
2019-07-25 16:28:00,Far Caspian,A Dream of You,258000
2019-07-25 16:31:00,Billie Eilish,8,173201
2019-07-25 16:35:00,Mac DeMarco,All Of Our Yesterdays,243659
2019-07-25 16:39:00,Nilüfer Yanya,Baby Blu,281170
2019-07-25 17:02:00,Tame Impala,Patience,246266
2019-07-25 17:03:00,Michael Nau,No Quit,47865
2019-07-25 21:46:00,Michael Nau,No Quit,145656
2019-07-25 21:51:00,Chromatics,Time Rider,283000
2019-07-25 21:53:00,Logic,I'm Probably Gonna Rock Your World,151986
2019-07-25 21:56:00,girl in red,i need to be alone.,176500
2019-07-25 22:01:00,Local Natives,Café Amarillo,263880
2019-07-25 22:14:00,Postcard Boy,24 Hours,169677
2019-07-25 22:24:00,Postcard Boy,24 Hours,44521
2019-07-25 22:27:00,ONUR,Beautiful Time,166343
2019-07-25 22:30:00,Omar Apollo,Friends,186933
2019-07-25 22:33:00,Billie Marten,Cartoon People,213539
2019-07-25 22:37:00,flora cash,I Wasted You,222000
2019-07-25 22:41:00,RKCB,Flowers for Vases,214667
2019-07-25 22:44:00,Bibio,Curls,197933
2019-07-25 22:47:00,La Luz,I Can't Speak,183426
2019-07-25 22:51:00,MorMor,Pass The Hours,223440
2019-07-25 22:54:00,Faye Webster,Kingston,202653
2019-07-25 22:58:00,TV Girl,Lovers Rock,213920
2019-07-26 00:20:00,Lemaitre,Fast Lovers,80281
2019-07-26 13:32:00,Hugh Jackman,Look Down,133543
2019-07-26 14:07:00,Vishal Mishra,Sajna Ve,197857
2019-07-26 14:12:00,Rabbi Shergill,Bulla Ki Jaana Main Kaun,312999
2019-07-26 14:16:00,Four Tet,Two Thousand and Seventeen,252255
2019-07-26 14:20:00,Alesso,Take My Breath Away,188710
2019-07-26 14:43:00,Indian Ocean,Bandeh,281577
2019-07-26 15:04:00,Indian Ocean,Bandeh,521
2019-07-26 15:09:00,Shreya Ghoshal,"O Saathi Re (From ""Omkara"")",328480
2019-07-26 15:10:00,Kyary Pamyu Pamyu,にんじゃりばんばん,7891
2019-07-26 15:15:00,Mandar Deshpande,Kori Pukaar,351596
2019-07-26 15:21:00,A. Kanyakumari,Brochevarevarurar,328066
2019-07-26 15:28:00,King Crimson,21st Century Schizoid Man,442580
2019-07-26 15:52:00,Pink Floyd,Atom Heart Mother,1421454
2019-07-26 15:53:00,A.R. Rahman,Munbe Vaa,43376
2019-07-26 15:53:00,Lemon Jelly,Soft,0
2019-07-26 15:53:00,Jimmy Durante,"Smile (From United Artists Film ""Modern Times"")",745
2019-07-26 15:57:00,Lemon Jelly,Soft,275906
2019-07-26 15:57:00,Jimmy Durante,"Smile (From United Artists Film ""Modern Times"")",5522
2019-07-26 16:01:00,The Local Train,Dilnawaz,207530
2019-07-26 16:06:00,Vishal Dadlani,"Mar Jayian Romantic (From ""Vicky Donor"")",288960
2019-07-26 16:06:00,Palash Sen,Phir Dhoom,6330
2019-07-26 16:09:00,Cage The Elephant,Cigarette Daydreams,208760
2019-07-26 16:12:00,Dream Theater,Wait for Sleep,151866
2019-07-26 16:16:00,Khruangbin,Lady and Man,258044
2019-07-26 16:25:00,Anouar Brahem,The Astounding Eyes Of Rita,521880
2019-07-26 16:31:00,Elsiane,Death of the Artist,388113
2019-07-26 16:36:00,Lucky Ali,Tanhai Mein Basi,272253
2019-07-26 16:41:00,Sting,Desert Rose,285893
2019-07-26 16:43:00,Indian Ocean,Kaun,146559
2019-07-26 16:48:00,Strings,Mera Bichraa Yaar,291840
2019-07-26 16:52:00,Lucky Ali,Behti Nadi,239480
2019-07-26 16:55:00,Mike Posner,Song About You,190146
2019-07-26 16:59:00,Bonobo,Kong,237826
2019-07-26 17:04:00,Cocteau Twins,Evangeline,273133
2019-07-26 17:07:00,Galaxie 500,Hearing Voices,216773
2019-07-26 17:12:00,Spiritualized,Ladies And Gentlemen - Moles Studio Mix 7,288533
2019-07-26 17:15:00,The Velvet Underground,Sunday Morning,175893
2019-07-26 17:19:00,Sara Bareilles,Orpheus,253395
2019-07-26 17:24:00,Paramore,Last Hope,309973
2019-07-26 17:45:00,Usha Uthup,Auva Auva Koi Yahan Nache,305124
2019-07-26 18:14:00,B. Jayashree,Car Car Car,218
2019-07-26 18:19:00,Charlotte Day Wilson,Find You,303408
2019-07-26 18:23:00,Jorja Smith,I Am,208760
2019-07-26 18:27:00,Daniel Caesar,Japanese Denim,270846
2019-07-26 18:29:00,Col3trane,Tsarina - Intro,97936
2019-07-26 18:35:00,Klô Pelgag,Les instants d'équilibre,189976
2019-07-26 18:38:00,Les Louanges,Encéphaline,185637
2019-07-26 18:44:00,Karunesh,Dervish Dream,354773
2019-07-26 18:48:00,Lesser Evil,Sight Of,248044
2019-07-26 18:51:00,DIVINE,Kaam 25 - Sacred Games,149524
2019-07-26 18:57:00,The Neighbourhood,Baby Came Home 2 / Valentines,390493
2019-07-26 19:00:00,Charles Robert,Valser (Radio Edit),175568
2019-07-26 19:04:00,laye,haventhadlove,211371
2019-07-26 19:07:00,Koresma,Bridges,221333
2019-07-26 19:11:00,ford.,Slack,192000
2019-07-26 19:15:00,Roopa Kotwal,Sojugada Sooju Mallige,257727
2019-07-26 19:27:00,Vallis Alps,Young,105456
2019-07-26 20:44:00,Vallis Alps,Young,218906
2019-07-26 20:49:00,Tourist,Jupiter,269571
2019-07-26 20:51:00,Oatmello,Gin,130370
2019-07-26 20:54:00,Cloudchord,Aqui,175000
2019-07-26 20:56:00,Bobby Vinton,Trouble Is My Middle Name,146626
2019-07-26 20:59:00,Super Duper,Galileo,183233
2019-07-26 21:04:00,The Internet,Beat Goes On,256346
2019-07-26 21:06:00,Edvard Grieg,"Peer Gynt, Op. 23: IV. In the Hall of the Mountain King",144733
2019-07-26 21:09:00,Medasin,Home,194546
2019-07-26 21:14:00,Maribou State,Turnmills,304001
2019-07-26 21:19:00,RÜFÜS DU SOL,Lost in My Mind,260664
2019-07-26 21:37:00,B. Hayes,Dark Thoughts in a Fluorescent Room,503778
2019-07-27 04:02:00,Jordan Rudess,The Sound of Silence,237062
2019-07-27 04:05:00,Jordan Rudess,"Here, There and Everywhere",168647
2019-07-27 04:10:00,Jordan Rudess,Grandchester Meadows,318433
2019-07-27 04:14:00,Jordan Rudess,Old Man in the House,208066
2019-07-27 04:16:00,Jordan Rudess,Scarborough Fair,170371
2019-07-27 04:18:00,Jordan Rudess,As Tears Go By,108293
2019-07-27 05:34:00,Jordan Rudess,As Tears Go By,7492
2019-07-27 05:35:00,Queens of the Stone Age,The Real Song For The Deaf,91946
2019-07-27 05:39:00,Queens of the Stone Age,"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire",192573
2019-07-27 05:46:00,Kendrick Lamar,"Sing About Me, I'm Dying Of Thirst",31646
2019-07-27 05:46:00,Queens of the Stone Age,No One Knows,278706
2019-07-27 05:47:00,Kendrick Lamar,good kid,15257
2019-07-27 05:54:00,King Crimson,21st Century Schizoid Man,442580
2019-07-27 05:55:00,Isaiah Rashad,where u at?,44094
2019-07-27 06:01:00,King Crimson,I Talk To The Wind,365659
2019-07-27 06:02:00,King Crimson,Epitaph,19119
2019-07-27 06:02:00,Isaiah Rashad,Bday (feat. Deacon Blues & Kari Faux),15098
2019-07-27 06:08:00,Rick Garcia,Welcome Amigo,11926
2019-07-27 06:08:00,King Crimson,I Talk To The Wind,365659
2019-07-27 06:17:00,King Crimson,Epitaph,526822
2019-07-27 06:44:00,King Crimson,Moonchild,732807
2019-07-27 06:54:00,King Crimson,21st Century Schizoid Man (radio version) [Bonus Track],39171
2019-07-27 06:54:00,King Crimson,The Court Of The Crimson King,602530
2019-07-27 06:55:00,Isaiah Rashad,where u at?,44094
2019-07-27 06:59:00,Isaiah Rashad,4r Da Squaw,232571
2019-07-27 07:00:00,Isaiah Rashad,Free Lunch,82700
2019-07-27 09:38:00,Isaiah Rashad,Free Lunch,10136
2019-07-27 09:44:00,Shreya Ghoshal,"O Saathi Re (From ""Omkara"")",328480
2019-07-27 09:44:00,Ali Zafar,Voh Dekhnay Mein,5206
2019-07-27 09:44:00,S. P. Balasubrahmanyam,Pehla Pehla Pyar,4799
2019-07-27 09:50:00,A.R. Rahman,Khalbali,379226
2019-07-27 09:51:00,Shreya Ghoshal,"Deewani Mastani (From ""Bajirao Mastani"")",40813
2019-07-27 09:53:00,Mohit Chauhan,Tum Ho,136952
2019-07-27 09:58:00,David Bowie,Five Years - 2012 Remaster,283752
2019-07-27 10:07:00,David Bowie,Soul Love - 2012 Remaster,214198
2019-07-27 10:12:00,David Bowie,Moonage Daydream - 2012 Remaster,279693
2019-07-27 10:16:00,David Bowie,Starman - 2012 Remaster,254293
2019-07-27 10:19:00,David Bowie,It Ain't Easy - 2012 Remaster,177774
2019-07-27 10:22:00,David Bowie,Lady Stardust - 2012 Remaster,201426
2019-07-27 10:25:00,David Bowie,Star - 2012 Remaster,167550
2019-07-27 10:28:00,David Bowie,Hang on to Yourself - 2012 Remaster,159958
2019-07-27 10:31:00,David Bowie,Ziggy Stardust - 2012 Remaster,194440
2019-07-27 10:34:00,David Bowie,Suffragette City - 2012 Remaster,147257
2019-07-27 14:00:00,David Bowie,Rock 'n' Roll Suicide - 2012 Remaster,15481
2019-07-27 14:05:00,Hammock,Cliffside,294136
2019-07-27 14:29:00,Alesso,Take My Breath Away,64520
2019-07-27 14:29:00,Elvis Presley,Fools Rush In (Where Angels Fear to Tread),19610
2019-07-27 14:30:00,Elvis Presley,Can't Help Falling in Love,44930
2019-07-27 21:53:00,Majid Jordan,Caught Up (feat. Khalid),247546
2019-07-27 21:59:00,Go Yama,The Sequences,205443
2019-07-27 22:00:00,Jack Cates,Cherries on Top,92343
2019-07-27 22:03:00,Haan808,Second Nature,161428
2019-07-27 22:09:00,Cap Kendricks,The One,142451
2019-07-27 22:10:00,Cap Kendricks,The One,37224
2019-07-27 22:12:00,BROCKBEATS,who's that,148294
2019-07-27 22:17:00,Harris Cole,"Safe, Now",256000
2019-07-27 22:19:00,Pandrezz,It's Ok,168297
2019-07-27 22:22:00,Handbook,End Credits,172277
2019-07-27 22:24:00,Emapea,Please Chill,125474
2019-07-27 22:28:00,Ruck P,Vibin' Out,227500
2019-07-27 22:31:00,BROCKBEATS,get warmer,188000
2019-07-27 22:34:00,Harris Cole,Rosewood,162461
2019-07-27 22:37:00,C Y G N,Love Is Weakness,168000
2019-07-27 22:41:00,L'Indécis,Passage,246945
2019-07-27 22:43:00,Otesla,East,126664
2019-07-27 22:45:00,Sugi.wa,Urtha1,130169
2019-07-27 22:47:00,Smoke Trees,Revell,89330
2019-07-27 22:49:00,Fujitsu,Hills and Horizons,125217
2019-07-27 22:51:00,BROCKBEATS,in my love,137671
2019-07-27 22:54:00,Kiefer,Happysad Sunday,168000
2019-07-27 22:57:00,Flitz&Suppe,OdeToYou,181481
2019-07-27 23:00:00,Handbook,Sweet Berries,167191
2019-07-27 23:02:00,Fujitsu,Reefs,116000
2019-07-27 23:03:00,BluntOne,Loved Ones,99764
2019-07-27 23:05:00,Emapea,Classy,90872
2019-07-27 23:07:00,Kiefer,Socially Awkward,142044
2019-07-27 23:11:00,Slowheal,spirals,192023
2019-07-27 23:12:00,wüsh,Night,72289
2019-07-27 23:15:00,Evil Needle,Sunrise,214380
2019-07-27 23:19:00,Hanz,Insomniac,189498
2019-07-27 23:22:00,Birocratic,Shakedown,222000
2019-07-27 23:24:00,Dontcry,Redbone,102176
2019-07-27 23:26:00,Flughand,Byedarond,130463
2019-07-27 23:29:00,Fujitsu,sand castles,147692
2019-07-27 23:31:00,Hanz,Ambivalence,151797
2019-07-27 23:34:00,fantompower,Don't Think About Tomorrow.,154000
2019-07-27 23:36:00,Smoke Trees,Man in the Moon,119158
2019-07-27 23:39:00,invention_,Nature Bump 000,184000
2019-07-27 23:42:00,Konteks,City Samba,180000
2019-07-27 23:45:00,Devaloop,Suffer No Fools (bonus),164902
2019-07-27 23:47:00,Flitz&Suppe,Mutiny,150000
2019-07-27 23:48:00,Melodiesinfonie,TOKYO,73333
2019-07-27 23:50:00,Dontcry,November,73846
2019-07-27 23:52:00,tusken.,mocean,149318
2019-07-27 23:55:00,Bluestaeb,Left & Right,188888
2019-07-27 23:58:00,fantompower,blankets,174000
2019-07-28 00:01:00,C Y G N,Signs,200597
2019-07-28 00:03:00,Tom Doolie,Stay and Wander,112000
2019-07-28 00:08:00,Ian Ewing,Aphelion,286221
2019-07-28 00:10:00,Dexter,Everyday Like This Beat Life (Only Life),133906
2019-07-28 00:12:00,DLJ,Blue Shades,91428
2019-07-28 00:13:00,Huez,Open Air,91115
2019-07-28 00:17:00,Sleepy Fish,i wish it would never stop snowing,196500
2019-07-28 00:49:00,SFV Acid,Sip It,136960
2019-07-28 01:00:00,SFV Acid,Sip It,119294
2019-07-28 01:03:00,Danalog,Late Night,149181
2019-07-28 01:04:00,Kaelin Ellis,The Lives We Live,69546
2019-07-28 01:06:00,KRANE,Nothing To Lose,148551
2019-07-28 01:11:00,Aphex Twin,MT1 t29r2,288939
2019-07-28 01:14:00,Herzeloyde,Stories,142521
2019-07-28 01:16:00,Anomalie,Crescent,140167
2019-07-28 01:20:00,Plaid,Dancers,221980
2019-07-28 01:23:00,xander.,Cherish.,180569
2019-07-28 01:45:00,tiedye ky,Green,137859
2019-07-28 01:48:00,Bogdan Raczynski,318 22t7,191991
2019-07-28 01:51:00,Special Request,Memory Lake,217832
2019-07-28 01:57:00,June Chikuma,Broadcast Profanity Delay,340944
2019-07-28 13:44:00,June Chikuma,Broadcast Profanity Delay,142521
2019-07-28 15:14:00,June Chikuma,Broadcast Profanity Delay,495
2019-07-28 15:17:00,KRANE,Nothing To Lose,177232
2019-07-28 15:20:00,Zomby,Zexor,192922
2019-07-28 15:26:00,Techno Para Dos,Nos Prometieron Futuro,337999
2019-07-28 15:29:00,Aïsha Devi,I’m Not Always Where My Body Is,179536
2019-07-28 15:33:00,Mouse On Mars,Krautzig,216781
2019-07-28 15:36:00,Icarus,Elephant Kiosk,212869
2019-07-28 15:40:00,Sam Gellaitry,Viewfinder,218717
2019-07-28 15:41:00,Rilla Force,Salutations,104902
2019-07-28 15:44:00,Madd3e,Junkyard,175468
2019-07-28 15:46:00,AbJo,Rosé,111277
2019-07-28 15:56:00,Dayzero,Central Airport,11734
2019-07-29 02:14:00,Dayzero,Central Airport,181600
2019-07-29 02:17:00,xander.,Cherish.,180706
2019-07-29 02:19:00,Emerald Lake,Serenity,143022
2019-07-29 02:21:00,Whysp,underwater,113800
2019-07-29 02:24:00,Go Yama,The Sequences,175457
2019-07-29 02:26:00,tiedye ky,Green,137175
2019-07-29 02:30:00,Gabber Eleganza,Never Sleep,213148
2019-07-29 02:34:00,Move D,Eastman,259456
2019-07-29 02:38:00,Mark Guiliana,BUD,221298
2019-07-29 02:40:00,Danalog,Late Night,154194
2019-07-29 02:40:00,AbJo,Rosé,20837
2019-07-29 12:28:00,AbJo,Rosé,95245
2019-07-29 12:31:00,Max Fry,roaming,98950
2019-07-29 12:35:00,Gabber Eleganza,Never Sleep,212600
2019-07-29 12:37:00,JKuch,Bob's Song,125036
2019-07-29 12:49:00,Konx-Om-Pax,LA Melody,71147
2019-07-29 18:17:00,Konx-Om-Pax,LA Melody,74379
2019-07-29 18:20:00,Monte Booker,New Chapter,211051
2019-07-29 18:21:00,7apes,Glow,12370
2019-07-29 18:21:00,Lukid,Drip,36201
2019-07-29 18:23:00,Epifania,Headspace,133464
2019-07-29 18:27:00,The JuJu Exchange,Jubilee,211139
2019-07-29 18:32:00,Will DiMaggio,Ooze Mix,304761
2019-07-29 18:42:00,Robot Orchestra,DustyRhodes,5334
2019-07-29 19:57:00,Robot Orchestra,DustyRhodes,56288
2019-07-29 19:57:00,Rayzd,Tank,2104
2019-07-29 19:59:00,Greg Zlap,Blues Bend Boogie [Remastered],145640
2019-07-29 20:03:00,Quincy Jones,Blues In The Night,238466
2019-07-29 20:09:00,Hijaz,Mr. J.P.S,330746
2019-07-29 20:16:00,Charles Mingus,Jump Monk,413266
2019-07-29 20:19:00,The Jezebel Sextet,Snake Oil,230386
2019-07-29 20:24:00,The Dirty Dozen Brass Band,It's All Over Now,296400
2019-07-29 20:37:00,The Don Ellis Orchestra,Turkish Bath (Single),136653
2019-07-30 04:32:00,The Don Ellis Orchestra,Turkish Bath (Single),35202
2019-07-30 04:39:00,Rayzd,Real Folk Blues,320360
2019-07-30 04:49:00,Vampire Sound Inc.,The Lions and the Cucumber,312306
2019-07-30 04:51:00,Sebastian Wolff,"Green Bird (From ""Cowboy Bebop"")",114680
2019-07-30 04:58:00,Franz Schubert,"Ave Maria, D. 839",403906
2019-07-30 05:01:00,The Intermezzo Orchestra,"The Good, the Bad and the Ugly (Main Theme)",180192
2019-07-30 05:03:00,Elvis Presley,Mean Woman Blues,136826
2019-07-30 05:08:00,Vampire Sound Inc.,Droge CX 9,313986
2019-07-30 05:11:00,The Fabulous Thunderbirds,C-Boy's Blues,178666
2019-07-30 05:16:00,Rayzd,Rain,272040
2019-07-30 05:19:00,Maynard Ferguson,Give It One,211960
2019-07-30 05:23:00,The Consouls,Odd Ones (Cowboy Bebop),206000
2019-07-30 05:48:00,Miles Davis,Blue in Green,13231
2019-07-30 06:03:00,Miles Davis,Blue in Green,57280
2019-07-30 06:29:00,Miles Davis,Blue in Green,267810
2019-07-30 06:31:00,Memphis Slim,Four O'Clock Blues,159026
2019-07-30 06:35:00,Pierre Bensusan,Silent Passenger (To Allen Greenall),216480
2019-07-30 06:38:00,Frédéric Chopin,"Waltz No. 2 in C-Sharp Minor, Op. 64",208600
2019-07-30 06:43:00,Dusty,Rhythmo featuring Carla Vallet,294640
2019-07-30 06:50:00,Eddie Cooley,Fever,414066
2019-07-30 06:51:00,"Soil & ""Pimp"" Sessions",Fantastic Planet,23525
2019-07-30 06:51:00,"Soil & ""Pimp"" Sessions",Mars,28861
2019-07-30 06:51:00,Rayzd,Tank,3297
2019-07-30 06:56:00,"Soil & ""Pimp"" Sessions",Mars,153757
2019-07-30 07:01:00,Rayzd,Is It Real,295080
2019-07-30 07:06:00,Richard Thompson,Sometimes I Feel Like a Motherless Child,302034
2019-07-30 07:08:00,Vampire Sound Inc.,The Lions and the Cucumber,120334
2019-07-30 07:12:00,Milk & Bone,Ride or Die,224000
2019-07-30 07:18:00,Vampire Sound Inc.,The Lions and the Cucumber,7333
2019-07-30 07:18:00,Les sœurs Boulay,Nous après nous,232505
2019-07-30 07:29:00,Vampire Sound Inc.,The Lions and the Cucumber,49479
2019-07-30 09:23:00,Ritviz,Sage,38424
2019-07-30 11:18:00,Ritviz,Sage,191780
2019-07-30 11:22:00,Ritviz,Mukti,249616
2019-07-30 11:26:00,Lucky Ali,Safarnama,251402
2019-07-30 11:30:00,Prateek Kuhad,Tune Kaha,216885
2019-07-30 11:33:00,Jai Wolf,Your Way (feat. Day Wave),177947
2019-07-30 13:28:00,Jai Wolf,Your Way (feat. Day Wave),88214
2019-07-30 13:30:00,Naezy,Aane De,165327
2019-07-30 13:34:00,Ankur Tewari,Jeene Mein Aye Maza,199344
2019-07-30 13:46:00,Badshah,Tareefan,60334
2019-07-30 17:07:00,The Local Train,Mere Yaar,98320
2019-07-30 17:12:00,Cyril Cusack,The Second Coming,95013
2019-07-30 17:13:00,Richard Mitchley,Walt Whitman - I Sing the Body Electric,38550
2019-07-31 10:25:00,Sabu,Rest,264096
2019-07-31 10:37:00,Tuğçe Kandemir,Gülü Soldurmam - Aşkın'ın Şarkıları,206482
2019-07-31 10:49:00,Emrah Karaduman,Sürgün Aşkımız,74320
2019-07-31 11:05:00,Emrah Karaduman,Sürgün Aşkımız,145933
2019-07-31 11:09:00,Mabel Matiz,Sarmaşık,272391
2019-07-31 12:32:00,Mabel Matiz,Sarmaşık,5959
2019-07-31 12:43:00,Berkay,Ayrılmam,21660
2019-07-31 12:57:00,Berkay,Ayrılmam,135220
2019-07-31 13:55:00,David Guetta,Never Be Alone (feat. Aloe Blacc),178670
2019-07-31 14:01:00,Sherman's Showcase,Time Loop,343732
2019-07-31 15:55:00,Sherman's Showcase,Time Loop,20941
2019-07-31 16:00:00,Melody Gardot,Morning Sun,305265
2019-07-31 16:05:00,Melody Gardot,Worrisome Heart,261360
2019-07-31 16:17:00,Melody Gardot,Preacherman,158294
2019-07-31 16:53:00,Melody Gardot,Preacherman,112220
2019-07-31 16:56:00,Melody Gardot,Baby I'm A Fool,210693
2019-07-31 16:57:00,Melody Gardot,Les Etoiles,13485
2019-07-31 16:59:00,Melody Gardot,Your Heart Is As Black As Night,162720
2019-07-31 17:00:00,Melody Gardot,Once I Was Loved,23830
2019-07-31 17:02:00,frad,While You Were Away,163212
2019-07-31 17:09:00,Foals,Spanish Sahara,409560
2019-07-31 17:10:00,sad boy with a laptop,You're the Dream I Never Wanna Wake Up From,5771
2019-07-31 17:10:00,Genesis,Land of Confusion - 2007 Remaster,3139
2019-07-31 17:10:00,Imagine Dragons,Roots,24274
2019-07-31 17:10:00,Dexter Gordon,Cheese Cake - Remastered 1999/Rudy Van Gelder Edition,2533
2019-07-31 17:22:00,The Bamboos,The Bamboos Theme,94040
2019-07-31 18:07:00,The Bamboos,The Bamboos Theme,48640
2019-08-01 02:16:00,The Bamboos,The Bamboos Theme,2376
2019-08-01 03:17:00,The Bamboos,The Bamboos Theme,49851
2019-08-01 03:18:00,The Greyboy Allstars,Planet of the Superkids,91961
2019-08-01 17:29:00,The Greyboy Allstars,Planet of the Superkids,239920
2019-08-01 17:32:00,RJD2,All For U,208160
2019-08-01 17:40:00,John La Barbera Big Band,Message from Art,436133
2019-08-01 17:44:00,Lettuce,Madison Square,256933
2019-08-01 17:48:00,Erroll Garner,High Wire,227323
2019-08-01 17:55:00,Phil Woods,Samba Du Bois,422452
2019-08-01 18:01:00,Wycliffe Gordon,Dig This!!,360866
2019-08-01 18:14:00,The Dirty Dozen Brass Band,Don't Stop The Music,207189
2019-08-01 18:27:00,The Dirty Dozen Brass Band,Don't Stop The Music,74924
2019-08-01 18:38:00,Dani Felber Big Band Explosion,Hay Burner,65095
2019-08-01 18:44:00,Dani Felber Big Band Explosion,Hay Burner,197004
2019-08-01 18:48:00,The Bad Plus,Flim,244573
2019-08-01 18:52:00,Monophonics,$2.50,196333
2019-08-01 18:57:00,John Coltrane,I Love You - Rudy Van Gelder Remaster,334000
2019-08-01 19:02:00,Roy Hargrove,Afrodisia,287906
2019-08-01 19:11:00,Bonerama,War Pigs,522200
2019-08-01 23:40:00,Hank Jones,Gerry's Blues,38502
2019-08-02 03:57:00,Hank Jones,Gerry's Blues,27030
2019-08-02 04:51:00,Hank Jones,Gerry's Blues,244473
2019-08-02 04:55:00,Willie Bobo,Broasted or Fried,235543
2019-08-02 04:59:00,John Coltrane,In a Sentimental Mood,256200
2019-08-02 05:05:00,John Coltrane,Cousin Mary,345453
2019-08-02 05:09:00,Duke Ellington,Main Title and Anatomy of a Murder,235533
2019-08-02 05:18:00,Hiromi,Voice,553466
2019-08-02 05:33:00,Roy Hargrove,Mambo For Roy,289858
