id,date,source,text,jpgURL,name,stage,rating,prediction,isDog,retweetCount,favoriteCount
711732680602345472,2016-03-21,Twitter for iPhone,I want to hear the joke this dog was just told. 10/10 ,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,None,None,10,dingo,Maybe,4070,8739
711694788429553666,2016-03-20,Twitter for iPhone,Oh. My. God. 13/10 magical af ,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,None,None,13,brown_bear,No,18125,32504
711652651650457602,2016-03-20,Twitter for iPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup ,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,Gary,None,9,llama,No,904,3809
711363825979756544,2016-03-20,Twitter for iPhone,"""Please, no puparazzi"" 11/10 ",https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,None,None,11,Pembroke,Yes,1123,3607
711306686208872448,2016-03-19,Twitter for iPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair ,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,None,None,3,leatherback_turtle,Maybe,729,3264
711008018775851008,2016-03-19,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper ,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,Chuckles,pupper,11,French_bulldog,Yes,605,2966
710844581445812225,2016-03-18,Twitter for iPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel ,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,Staniel,None,10,dingo,Maybe,682,2515
710833117892898816,2016-03-18,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom ,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Sora,None,12,Pembroke,Yes,526,2656
710658690886586372,2016-03-18,Twitter for iPhone,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 ,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,None,None,10,soft-coated_wheaten_terrier,Yes,554,2286
710588934686908417,2016-03-17,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for ,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,Beemo,None,12,Pembroke,Yes,1846,4483
710283270106132480,2016-03-17,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 ,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,Gunner,None,11,Shih-Tzu,Yes,517,2126
710272297844797440,2016-03-17,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 ,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,None,None,11,Old_English_sheepdog,Yes,1238,4489
710269109699739648,2016-03-17,Twitter for iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all ",https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,None,None,13,pug,Yes,1112,2371
710153181850935296,2016-03-16,Twitter for iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well ,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,Lacy,None,11,cowboy_hat,Maybe,878,2866
710140971284037632,2016-03-16,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 ,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,Tater,None,8,Pekinese,Yes,870,2724
710117014656950272,2016-03-16,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty ,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,None,pupper,11,toy_poodle,Yes,1970,5425
709918798883774466,2016-03-16,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af ,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,Watson,None,12,Pembroke,Yes,1075,3447
709901256215666688,2016-03-16,Twitter for iPhone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: ",https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,None,None,12,bib,No,99,658
709852847387627521,2016-03-15,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10 ,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,None,None,12,Chihuahua,Yes,1191,3481
709566166965075968,2016-03-15,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet ,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,Olaf,None,12,chow,Yes,1197,3509
709556954897764353,2016-03-15,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture ,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,Cecil,None,12,golden_retriever,Yes,1062,3257
709519240576036864,2016-03-14,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell ,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,Vince,None,9,cocker_spaniel,Yes,235,1477
709449600415961088,2016-03-14,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af ,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,Karma,None,10,Maltese_dog,Yes,563,2200
709409458133323776,2016-03-14,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy ,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,Billy,None,8,Shetland_sheepdog,Yes,673,2592
709225125749587968,2016-03-14,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time ,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,Walker,None,11,Labrador_retriever,Yes,568,2387
709207347839836162,2016-03-14,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10 ,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,Penny,None,11,Chihuahua,Maybe,5738,12389
709198395643068416,2016-03-14,Twitter for iPhone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once ",https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,None,None,9,borzoi,Yes,637,2406
709158332880297985,2016-03-13,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 ,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,Rodney,None,10,Siberian_husky,Yes,411,2012
709042156699303936,2016-03-13,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 ,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,Klevin,None,9,hotdog,Maybe,1611,4694
708845821941387268,2016-03-13,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 ,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,None,pupper,9,schipperke,Yes,893,2949
708834316713893888,2016-03-13,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 ,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Malikai,None,10,Eskimo_dog,Maybe,495,1665
708738143638450176,2016-03-12,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 ,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Coco,None,11,Pomeranian,Yes,800,2722
708711088997666817,2016-03-12,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10 ,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,Smokey,None,11,tennis_ball,Maybe,710,2507
708479650088034305,2016-03-12,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture ,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Bear,None,13,Shih-Tzu,Yes,674,2517
708469915515297792,2016-03-12,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently ,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Bobble,None,11,Chihuahua,Yes,805,3071
708356463048204288,2016-03-11,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly ,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,Oliver,None,10,pug,Maybe,1305,3546
708149363256774660,2016-03-11,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch ,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,Jebberson,None,10,Cardigan,Yes,1538,4231
708119489313951744,2016-03-11,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen ,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Cooper,None,9,Norwich_terrier,Yes,974,2661
708109389455101952,2016-03-11,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup ,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,Remington,None,10,Staffordshire_bullterrier,Yes,545,1926
708026248782585858,2016-03-10,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) ,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,None,None,13,malinois,Maybe,1910,4345
707995814724026368,2016-03-10,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af ,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,Farfle,None,12,agama,No,1115,3091
707969809498152960,2016-03-10,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup ,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,Rufus,None,11,toy_poodle,Maybe,956,2679
707776935007539200,2016-03-10,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 ,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,Sadie,None,11,miniature_pinscher,Yes,949,3248
707741517457260545,2016-03-10,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup ,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,None,None,10,whippet,Yes,610,2463
707693576495472641,2016-03-09,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af ,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,Jiminus,None,7,bathtub,No,980,3362
707420581654872064,2016-03-09,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 ,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,Keurig,None,4,ram,Maybe,690,2251
707411934438625280,2016-03-09,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 ",https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,None,pupper,11,Lakeland_terrier,Yes,592,2284
707387676719185920,2016-03-09,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team ,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Clarkus,None,10,Chihuahua,Yes,1275,3457
707377100785885184,2016-03-09,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet ,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,None,None,9,golden_retriever,Yes,1081,3241
707315916783140866,2016-03-08,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it ,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,Finnegus,pupper,10,Bernese_mountain_dog,Yes,632,2447
707297311098011648,2016-03-08,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas ,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Cassie,None,10,Blenheim_spaniel,Maybe,778,2742
707059547140169728,2016-03-08,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 ,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Cupcake,None,11,Samoyed,Yes,666,2568
707038192327901184,2016-03-08,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af ,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,Kathmandu,None,10,pug,Maybe,783,2162
707021089608753152,2016-03-08,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of ,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,Tucker,None,12,cocker_spaniel,Yes,1345,4036
707014260413456384,2016-03-08,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no ,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Ellie,None,11,Chihuahua,Yes,594,2289
706901761596989440,2016-03-07,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 ,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,Elliot,None,3,wild_boar,No,589,2031
706681918348251136,2016-03-07,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup ,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,Katie,None,12,toy_poodle,Yes,964,3269
706644897839910912,2016-03-07,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 ,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,Shadow,None,9,space_heater,Maybe,1079,2540
706593038911545345,2016-03-06,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days ,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,None,None,10,four-poster,No,629,2131
706538006853918722,2016-03-06,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with ",https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,Oliver,None,11,chow,Yes,1415,3445
706516534877929472,2016-03-06,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 ,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,None,None,12,golden_retriever,Maybe,1024,3087
706346369204748288,2016-03-06,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell ,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,Koda,None,12,Tibetan_mastiff,Yes,914,3417
706291001778950144,2016-03-06,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 ,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,None,None,11,Border_terrier,Yes,474,1681
706265994973601792,2016-03-05,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort ",https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,Kara,None,11,papillon,Yes,926,2708
705975130514706432,2016-03-05,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper ,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,Adele,pupper,10,Staffordshire_bullterrier,Yes,724,3073
705970349788291072,2016-03-05,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 ,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,Lucy,None,12,golden_retriever,Yes,884,3144
705898680587526145,2016-03-04,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet ,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,Max,None,10,collie,Yes,542,2344
705591895322394625,2016-03-04,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 ",https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,None,None,11,basenji,Yes,1143,3132
705475953783398401,2016-03-03,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work ,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,Zara,None,12,golden_retriever,Maybe,901,2930
705442520700944385,2016-03-03,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af ,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,Cooper,None,12,Great_Pyrenees,Maybe,1608,4384
705428427625635840,2016-03-03,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper ,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,Ambrose,pupper,11,Chihuahua,Maybe,1665,3782
705239209544720384,2016-03-03,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho ,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Jimothy,None,11,Chihuahua,Yes,745,2975
705223444686888960,2016-03-03,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 ,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,Bode,None,9,Egyptian_cat,Maybe,794,2560
705066031337840642,2016-03-02,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af ,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Reese,None,12,Airedale,Yes,615,2162
704871453724954624,2016-03-02,Twitter for iPhone,I found a forest Pipsy. 12/10 ,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,None,None,12,Norfolk_terrier,Yes,1107,4229
704859558691414016,2016-03-02,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper ,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,None,pupper,10,pug,Maybe,535,2235
704847917308362754,2016-03-02,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 ",https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,None,None,12,golden_retriever,Yes,1511,5017
704819833553219584,2016-03-02,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet ,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,Chesterson,None,7,guinea_pig,No,977,2611
704761120771465216,2016-03-01,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 ,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,None,pupper,13,Siamese_cat,Maybe,2890,6582
704480331685040129,2016-03-01,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet ,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Lucia,None,11,Samoyed,Maybe,1059,3352
704364645503647744,2016-02-29,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick ,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Bisquick,None,12,Pembroke,Yes,3519,7912
704347321748819968,2016-02-29,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper ,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,Ralphson,pupper,10,teddy,Maybe,347,1563
704113298707505153,2016-02-29,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley ,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,Stanley,None,8,otter,No,567,1834
704054845121142784,2016-02-28,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot ,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,None,None,12,Great_Pyrenees,Yes,907,2891
703774238772166656,2016-02-28,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 ",https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,None,None,10,Labrador_retriever,Yes,456,1828
703769065844768768,2016-02-28,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af ,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,None,None,10,boxer,Yes,1134,3240
703631701117943808,2016-02-27,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes ,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,Bella,None,11,window_shade,No,676,2555
703611486317502464,2016-02-27,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup ,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,Scooter,pupper,10,Pembroke,Yes,1516,3807
703407252292673536,2016-02-27,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close ,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,None,pupper,10,doormat,No,691,2418
703382836347330562,2016-02-27,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well ,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,Charlie,None,12,golden_retriever,Yes,1135,3479
703356393781329922,2016-02-26,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 ,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Socks,None,9,Border_collie,Yes,382,1905
703268521220972544,2016-02-26,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 ,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,None,pupper,12,wool,Maybe,546,1959
703079050210877440,2016-02-26,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks ,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,None,None,11,Pembroke,Yes,3052,7321
702932127499816960,2016-02-25,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet ,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,Chip,None,6,wallaby,No,722,2555
702684942141153280,2016-02-25,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 ,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,Lucy,None,11,golden_retriever,Yes,1068,3196
702671118226825216,2016-02-25,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both ,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,Rambo,None,10,bloodhound,Yes,551,2179
702598099714314240,2016-02-24,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper ",https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,Sansa,pupper,11,kelpie,Maybe,3404,12137
702539513671897089,2016-02-24,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet ,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,None,None,12,Pomeranian,Yes,951,2858
702321140488925184,2016-02-24,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 ,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,None,None,12,West_Highland_white_terrier,Yes,1033,3250
702276748847800320,2016-02-23,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 ",https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,None,None,11,Boston_bull,Yes,761,2439
702217446468493312,2016-02-23,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 ",https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,None,None,9,golden_retriever,Yes,1325,4726
701981390485725185,2016-02-23,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 ,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,Fiji,None,12,Pomeranian,Maybe,986,3421
701952816642965504,2016-02-23,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 ,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,Rilo,None,11,toy_poodle,Yes,1017,3810
701889187134500865,2016-02-22,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo ,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,Bilbo,None,11,French_bulldog,Maybe,1377,3504
701601587219795968,2016-02-22,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet ,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,Coopson,None,10,Chihuahua,Yes,446,2075
701570477911896070,2016-02-22,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 ,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,Yoda,None,9,Yorkshire_terrier,Yes,919,2787
701545186879471618,2016-02-21,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper ,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,Millie,pupper,10,Border_collie,Yes,604,2637
701214700881756160,2016-02-21,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both ",https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,None,None,12,Chihuahua,Yes,5057,12096
700890391244103680,2016-02-20,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 ,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,Chet,None,11,white_wolf,Maybe,560,2202
700864154249383937,2016-02-20,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell ",https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,None,pupper,12,kuvasz,Yes,614,2572
